Hash,sample1,sample2,sample3,t0,t1,t2,t0_Area,t1_Area,t2_Area,Total
1284941084,BI,C_lactis4,C_lactis7,658.7396857,1356.848185,869.5993266,1018,303,891,3
-1134795213,EA,P_monteilii1,P_mosselii,665.499336,893.3082077,868.7203791,753,597,844,3
-1126639870,F_banpakuense1,M_kyungheense,S_rhizophila,662.3410341,4725.848522,2173.194607,909,812,853,3
-1127804919,C_lactis7,P_koreensis2,P_putida1,711.5506608,1040.005396,1324.418507,681,556,951,3
-1128969968,C_lactis5,C_lactis6,P_putida1,681.6355653,1031.198519,863.7487047,911,675,772,3
-1130135017,L_macroides,P_putida1,P_putida1,701.9360544,981.8191882,861.0640097,735,542,828,3
-1140620458,C_lactis7,F_banpakuense1,P_mosselii,721.1069519,961.4975669,846.0649351,935,822,924,3
-1141785507,C_lactis3,C_lactis5,RP1,710.6555556,1459.016064,1338.672374,720,249,876,3
-1144115605,C_lactis1,C_lactis6,P_corrugata,741.5915493,1587.925996,1348.683715,639,527,743,3
-1137125311,BI,C_lactis1,Gh38,692.6214099,1059.309148,1075.994344,766,634,884,3
-1138290360,BI,C_lactis5,RP1,693.4669757,1282.131258,1223.531213,863,739,849,3
-1139455409,EA,EA,P_koreensis1,709.5655058,876.8034935,873.8027778,603,458,720,3
-1187222418,EColi,F_banpakuense1,P_simiae,684.1239368,871.7706044,803.8079162,823,728,859,3
-1189552516,C_lactis1,F_banpakuense1,Gh38,696.8301282,4416.91344,3064.703261,936,878,920,3
-1182562222,F_banpakuense1,P_putida1,P_putida1,666.47763,933.7245223,800.587202,827,628,797,3
-1195377761,BI,F_ginsengiterrae,Mono1,736.5466238,1030.045354,905.5158151,933,904,822,3
-1168581634,C_lactis3,C_lathyri2,P_koreensis2,705.828,1024.44086,856.7355372,1000,930,847,3
-1169746683,BI,P_mosselii,P_putida3,687.8888889,1734.828933,865.7003293,990,947,911,3
-1170911732,B_albus,C_lactis5,Mono1,739.1229508,,1282.42029,976,,897,3
-1172076781,P_putida2,P_putida3,P_simiae,716.914405,860.6381443,788.3893215,958,970,899,3
-1163921438,BI,L_macroides,M_kyungheense,704.9458078,1115.824025,1028.806378,978,949,878,3
-1165086487,P_koreensis2,RP1,S_rhizophila,732.6952055,817.2373473,801.8164666,876,573,583,3
-1167416585,C_lactis7,F_banpakuense2,P_koreensis2,740.7482305,1023.413442,835.3918771,989,982,911,3
-1177902026,B_albus,C_lactis5,P_putida1,719.5030426,957.7888041,865.0727497,986,786,811,3
-1179067075,C_lactis3,C_lactis4,C_lactis6,710.0347648,1844.155391,1399.11588,978,946,932,3
-1180232124,C_lactis3,M_kyungheense,P_koreensis1,708.8288288,1181.722513,913.4253136,999,955,877,3
-1174406879,C_lactis4,C_lactis6,P_monteilii1,676.7917098,965.3519126,809.880597,965,915,871,3
-1175571928,C_lactis1,C_lactis3,P_putida1,700.8175676,906.6069142,812.869171,888,781,772,3
-1237319525,C_lactis3,C_lactis6,P_mosselii,740.8623188,1064.895152,922.6683354,966,887,799,3
-1229164182,B_albus,EA,P_koreensis2,681.68591,941.2838221,895.3194726,1022,1057,986,3
-1230329231,Blank1,F_banpakuense1,S_rhizophila,689.2617854,6389.093686,2751.597906,997,982,955,3
-1231494280,B_albus,C_lactis5,P_monteilii1,730.0979631,1746.453568,1294.97234,1031,1023,940,3
-1232659329,EColi,P_monteilii1,P_mosselii,711.699187,895.8220604,822.2561798,984,961,890,3
-1205863202,BI,F_banpakuense2,P_putida2,740.1467098,908.8190578,806.9758621,927,934,870,3
-1207028251,P_monteilii1,P_monteilii1,P_putida3,727.1436464,,820.7767176,1086,,1048,3
-1209358349,BI,M_kyungheense,Mono1,747.1451965,1654.611552,1332.121827,916,883,788,3
-1201203006,C_lactis3,C_lactis4,P_monteilii2,708.8316633,1179.756148,934.5068783,998,976,945,3
-1203533104,Gh38,P_corrugata,P_koreensis2,734.8949011,1178.568287,1057.694514,961,864,802,3
-1215183594,B_albus,F_banpakuense1,F_banpakuense2,744.2985972,3918.791667,2298.012725,998,960,943,3
-1216348643,F_banpakuense2,P_monteilii2,P_mosselii,701.2280876,1000.64176,828.9021505,1004,977,930,3
-1217513692,C_lactis7,M_kyungheense,P_monteilii2,736.2762906,1067.477028,915.204431,1046,1023,993,3
-1218678741,Mono1,P_koreensis2,P_mosselii,728.8755061,1215.574761,1044.60176,988,943,909,3
-1212853496,Blank1,F_banpakuense2,P_koreensis1,693.6957895,1222.239859,884.5115681,950,567,389,3
-1259455456,C_lactis5,C_lactis7,Mono1,719.2565392,,,994,,,3
-1260620505,C_lactis5,F_banpakuense1,P_koreensis2,692.107628,983.0297131,819.9933555,957,976,903,3
-1271105946,C_lactis4,Mono1,P_koreensis2,732.8851626,1037.242718,822.5977482,984,1030,977,3
-1272270995,C_lactis7,F_banpakuense2,L_macroides,740.3994197,4508.934542,2737.818182,1034,993,968,3
-1273436044,C_lactis5,C_lathyri2,F_ginsengiterrae,734.637577,5379.779472,2706.795073,974,984,893,3
-1266445750,C_lactis3,EA,F_banpakuense1,739.4756098,969.8595122,931.6287487,984,1025,967,3
-1267610799,C_lactis4,C_lactis5,P_putida3,724.7830474,1143.910345,975.8591837,991,1015,980,3
-1268775848,F_banpakuense2,F_ginsengiterrae,P_koreensis1,730.9221675,1110.293814,875.6383208,1015,970,929,3
-1269940897,C_lactis4,C_lactis6,P_corrugata,703.8406375,1223.884058,1074.504752,1004,966,947,3
-1243144770,C_lactis3,C_lactis5,M_kyungheense,715.972973,3689.547018,2266.541344,888,872,774,3
-1244309819,C_lactis1,C_lathyri2,EColi,737.7889714,5139.727564,3038.377528,943,936,890,3
-1245474868,C_lactis5,C_lathyri2,P_putida3,739.2134146,3790.980711,3090.532961,984,985,895,3
-1246639917,BI,C_lactis4,Mono1,755.2507433,1571.332671,1493.391039,1009,1007,982,3
-1238484574,E_cloacae2,P_mosselii,S_rhizophila,735.9738167,947.1031915,917.1901012,993,940,889,3
-1239649623,P_mosselii,P_putida1,P_simiae,740.5396825,983.7441315,871.2042341,945,852,803,3
-1240814672,BI,C_lactis5,RP1,705.9166667,1407.278671,1457.027058,972,933,887,3
-1241979721,C_lactis6,Mono1,RP1,734.5191364,1609.744748,1630.652174,1019,952,920,3
-1252465162,C_lactis5,Gh38,S_rhizophila,682.3359375,6245.455436,2958.117464,1024,1021,962,3
-1253630211,E_cloacae2,F_banpakuense1,P_koreensis2,679.950455,1079.985059,957.0705755,989,937,921,3
-1001979627,C_lactis7,F_banpakuense1,Mono1,756.6511858,4094.270021,3073.22541,1012,974,976,3
-1004309725,C_lactis4,C_lactis6,RP1,713.191623,899.8219697,888.6592105,955,792,760,3
-996154382,C_lactis5,F_banpakuense1,Gh38,721.1733068,4944.309184,3167.865736,1004,980,931,3
-997319431,C_lactis7,P_koreensis2,S_rhizophila,756.9205742,944.6413994,848.8693878,1045,1029,980,3
-998484480,C_lactis1,Gh38,Mono1,766.8054893,4251.355805,3220.777931,838,801,725,3
-999649529,F_banpakuense2,F_banpakuense2,M_kyungheense,757.1415842,4279.822222,2645.835744,1010,990,968,3
-1010134970,M_kyungheense,P_koreensis2,P_monteilii2,740.5051335,1136.913043,952.368,974,897,875,3
-1011300019,C_lactis5,C_lathyri2,P_mosselii,719.6510204,1029.705882,919.3586819,980,867,789,3
-1012465068,C_lathyri2,E_cloacae2,F_banpakuense1,742.8182796,1624.235162,1650.973952,930,893,883,3
-1013630117,C_lactis3,L_macroides,P_mosselii,732.4907136,1168.363265,1058.642933,1023,980,941,3
-1005474774,C_lathyri2,M_kyungheense,P_putida2,733.2758964,973.1815182,898.3995187,1004,909,831,3
-1007804872,Blank1,C_lactis7,P_mosselii,681.8466797,1001.85,886.0559742,1024,960,929,3
-1008969921,F_banpakuense2,P_koreensis2,P_putida1,683.3954451,845.3721634,798.7114228,966,661,499,3
-984503892,BI,M_kyungheense,P_koreensis2,707.8569959,,,972,,,3
-977513598,EColi,F_ginsengiterrae,P_putida1,715.5437352,874.2612613,830.4159892,846,777,738,3
-978678647,C_lactis3,C_lactis6,C_lactis6,713.4824825,1520.2,1406.717582,999,940,910,3
-979843696,C_lathyri2,Mono1,RP1,764.4909639,2548.109756,2364,996,984,942,3
-981008745,B_albus,P_monteilii1,P_simiae,727.3915604,938.9156627,844.4436401,1019,996,967,3
-990329137,Blank1,F_banpakuense1,P_monteilii2,694.8007929,987.4502982,832.3394683,1009,1006,978,3
-1039261195,Blank1,F_banpakuense1,RP1,847.625502,1570.5983,1567.275607,996,941,947,3
-1040426244,F_banpakuense1,F_ginsengiterrae,P_koreensis2,733.313,1022.845603,906.3279915,1000,978,936,3
-1041591293,C_lactis5,E_cloacae2,M_kyungheense,730.0368809,1532.777896,1642.868331,949,941,881,3
-1033435950,C_lactis7,Mono1,P_mosselii,781.5173077,981.5487329,884.3134635,1040,1026,973,3
-1034600999,C_lactis5,C_lathyri2,EA,723.2689162,942.7546584,938.8217822,978,966,909,3
-1035766048,BI,C_lactis4,F_ginsengiterrae,729.0313175,918.971079,880.5612602,926,899,857,3
-1036931097,P_corrugata,P_koreensis1,P_putida2,735.9186275,868.4253731,838.8011364,1020,938,880,3
-1047416538,EColi,P_monteilii1,P_putida3,734.0411361,941.8684211,852.1771654,1021,1026,1016,3
-1048581587,C_lactis1,C_lactis6,E_cloacae2,723.3259259,986.2865106,1057.235084,945,897,838,3
-1050911685,C_lactis5,Gh38,P_simiae,765.8708134,1429.546828,1276.150728,1045,993,962,3
-1042756342,Blank1,F_banpakuense1,P_monteilii2,771.0884354,1234.237673,1063.866,1029,1014,1000,3
-1043921391,B_albus,Blank1,P_putida3,784.3891578,1509.180851,1258.878514,1033,1034,996,3
-1045086440,E_cloacae2,P_corrugata,P_putida3,813.8198381,1028.504792,950.7486034,988,939,895,3
-1019455362,C_lactis7,F_banpakuense1,F_banpakuense1,734.5816135,3828.927043,2864.245614,1066,1028,1026,3
-1020620411,F_banpakuense1,F_banpakuense2,P_putida2,710.6300768,2101.116727,2029.283951,911,831,810,3
-1021785460,B_albus,C_lactis6,F_banpakuense1,677.5120968,3288.437888,2368.339318,992,644,557,3
-1031105852,Blank1,C_lactis3,P_koreensis1,673.3525323,,,1007,,,3
-1032270901,C_lactis3,C_lathyri2,F_ginsengiterrae,678.8975659,5253.375254,3066.285559,986,986,921,3
-1024115558,B_albus,Gh38,P_putida1,714.9454855,1753.356282,1856.911871,1174,1162,1112,3
-1025280607,C_lactis5,C_lathyri2,P_mosselii,728.9219067,3932.354354,3319.428723,986,999,940,3
-1026445656,EA,F_banpakuense1,F_banpakuense1,717.554664,933.172702,917.0230769,997,1077,1040,3
-1027610705,C_lactis3,Mono1,RP1,749.3381783,1848.066733,2556.001013,1032,1004,987,3
-1075377714,C_lactis6,F_banpakuense1,F_ginsengiterrae,734.0658915,2749.725309,2790.603243,1032,972,925,3
-1076542763,C_lactis3,C_lactis5,C_lactis7,729.9622093,3967.122651,3162.016842,1032,1011,950,3
-1077707812,Blank1,C_lactis1,P_putida1,725.1028571,1199.606414,1032.824773,1050,1029,993,3
-1078872861,Blank1,C_lactis7,M_kyungheense,715.6187739,2981.79783,2136.404343,1044,1014,967,3
-1070717518,C_lactis6,Mono1,P_koreensis2,760.7637255,959.8179044,825.6793651,1020,983,945,3
-1071882567,C_lactis5,C_lactis6,M_kyungheense,726.6397749,4065.528447,2678.388946,1066,1037,977,3
-1073047616,BI,Mono1,P_koreensis2,740.7001992,880.111665,812.9794027,1004,1003,971,3
-1074212665,C_lathyri2,E_cloacae2,RP1,790.5098039,1397.671315,1458.231795,1020,1004,975,3
-1084698106,B_albus,EA,P_mosselii,808.7845528,1090.689979,994.8590455,984,958,901,3
-1085863155,Blank1,C_lactis7,EColi,798.20059,3872.67619,2561.954936,1017,945,932,3
-1087028204,C_lactis6,C_lathyri2,L_macroides,785.8514174,7351.526477,3374.678112,1023,982,932,3
-1088193253,C_lactis5,F_banpakuense1,Mono1,830.8392857,4988.028571,3061.245283,1008,980,954,3
-1080037910,F_banpakuense1,F_ginsengiterrae,P_koreensis2,737.9817132,1109.799804,902.1597152,1039,1019,983,3
-1081202959,BI,F_ginsengiterrae,P_koreensis2,709.2121827,842.8186583,801.7172717,985,954,909,3
-1082368008,L_macroides,P_koreensis2,P_putida2,678.2666016,1086.480692,1097.361526,1024,751,603,3
-1054406832,Blank1,F_banpakuense1,P_putida2,681.4813696,,,993,,,3
-1055571881,C_lathyri2,L_macroides,P_corrugata,704.1116022,3101.118527,2712.86403,905,869,809,3
-1066057322,EA,F_banpakuense2,P_mosselii,711.4551282,1448.5,1943.54662,936,866,858,3
-1067222371,B_albus,C_lactis5,P_monteilii1,724.9146825,1006.774755,918.479096,1008,919,885,3
-1068387420,C_lactis6,F_banpakuense1,P_koreensis2,725.5808383,1101.319106,922.9373673,1002,984,942,3
-1069552469,C_lactis4,C_lactis6,P_mosselii,715.5260916,1000.719647,890.6052948,939,906,831,3
-1061397126,C_lactis5,L_macroides,P_mosselii,734.5054294,932.7245763,849.3087558,1013,944,868,3
-1062562175,C_lactis6,F_banpakuense1,P_corrugata,742.385948,1153.369565,1040.074866,1039,966,935,3
-1063727224,BI,BI,P_mosselii,730.2913306,835.5358948,792.8283898,992,989,944,3
-1064892273,C_lactis4,P_monteilii1,P_putida2,732.4512472,925.4168565,820.3619048,882,878,840,3
-1112659282,C_lactis3,F_ginsengiterrae,P_monteilii2,715.0427861,985.411036,817.8526316,1005,888,855,3
-1113824331,F_banpakuense1,M_kyungheense,Mono1,752.704698,3880.661197,2404.380478,1043,1036,1004,3
-1114989380,B_albus,P_koreensis2,P_mosselii,726.1559633,998.8722281,860.6689576,981,947,873,3
-1107999086,C_lactis4,P_corrugata,S_rhizophila,797.1154229,1357.069744,1233.153368,1005,975,965,3
-1109164135,BI,EColi,P_putida1,800.545082,904.9380902,849.6695558,976,953,923,3
-1111494233,C_lactis5,Mono1,P_monteilii2,833.8529121,1888.329592,1413.560254,1013,980,946,3
-1121979674,F_banpakuense1,F_banpakuense1,Mono1,760.5519288,1700.758865,1482.356237,1011,987,946,3
-1123144723,Blank1,C_lactis3,C_lathyri2,661.7051546,7632.592476,4013.31721,970,957,889,3
-1124309772,C_lactis5,P_koreensis1,P_monteilii2,681.5834156,948.4607407,807.6936416,1013,675,519,3
-1096348596,C_lactis6,Mono1,P_mosselii,738.6919918,,,974,,,3
-1097513645,C_lathyri2,EColi,P_koreensis2,703.5190275,894.4494737,775.1776536,946,950,895,3
-1089358302,EColi,L_macroides,P_monteilii1,707.913085,1447.884086,1183.729811,1047,1018,1003,3
-1090523351,B_albus,C_lathyri2,P_putida2,721.7027579,843.4377031,774.7424242,979,923,858,3
-1091688400,C_lactis4,E_cloacae2,M_kyungheense,729.5751196,1377.961576,1633.812317,1045,1015,1023,3
-1092853449,F_banpakuense1,P_monteilii1,P_mosselii,711.2207294,970.1410628,840.7333333,1042,1035,1005,3
-1103338890,C_lactis3,C_lactis3,C_lactis5,713.9081028,4902.155273,3444.486339,1012,1024,915,3
-1104503939,F_banpakuense2,P_koreensis2,P_mosselii,726.4005994,981.2472648,852.3538462,1001,914,910,3
-1106834037,Blank1,P_koreensis1,P_putida1,714.6746872,828.8041237,769.0635593,1039,970,944,3
-1098678694,Blank1,P_mosselii,P_putida1,713.3440233,1140.082974,988.1648107,1029,928,898,3
-1099843743,EColi,E_cloacae2,P_koreensis1,712.5628192,966.9226695,1043.628571,979,944,910,3
-1101008792,C_lactis5,C_lactis5,C_lactis5,711.2262704,4498.060461,3139.334043,1043,1042,940,3
-1102173841,EColi,P_koreensis2,RP1,745.137931,1090.494009,1057.667935,1015,1085,1051,3
-851688306,EColi,P_monteilii2,P_putida2,794.081716,958.7847147,871.9081272,979,929,849,3
-852853355,C_lactis7,C_lathyri2,P_mosselii,796.9032258,3677.107872,2956.077309,1054,1029,996,3
-855183453,F_banpakuense1,P_koreensis2,P_monteilii1,780.6484908,1199.516256,1014.481407,1027,1015,995,3
-847028110,F_banpakuense1,P_corrugata,S_rhizophila,693.4491018,1142.420551,1071.247578,1002,944,929,3
-848193159,C_lactis4,F_ginsengiterrae,P_simiae,690.9051339,919.3156682,838.9731051,896,868,818,3
-849358208,C_lactis5,E_cloacae2,P_putida2,678.652,794.2049062,728.9411765,1000,693,527,3
-858678600,E_cloacae2,F_banpakuense1,F_ginsengiterrae,693.2492432,,,991,,,3
-859843649,C_lactis4,C_lactis4,P_putida1,711.2318841,829.3208502,761.5122699,966,988,978,3
-833047522,C_lactis5,P_monteilii1,RP1,694.6758545,1034.261608,1049.324766,907,883,856,3
-835377620,B_albus,C_lactis4,M_kyungheense,724.6436548,3098.874741,2366.770492,985,966,915,3
-836542669,F_banpakuense1,M_kyungheense,P_monteilii2,743.283449,1002.311702,855.35181,1009,940,884,3
-828387326,F_banpakuense2,P_mosselii,S_rhizophila,705.6875612,1171.140845,936.4677755,1021,994,962,3
-830717424,C_lactis3,P_koreensis2,P_putida1,733.699211,1011.420725,873.2669537,1014,965,929,3
-831882473,F_banpakuense1,P_corrugata,P_putida3,727.4098039,1016.034161,903.9114583,1020,966,960,3
-842367914,C_lactis3,P_koreensis2,RP1,734.8771574,795.2987988,773.1420373,985,666,697,3
-843532963,EA,M_kyungheense,P_mosselii,720.1233522,973.5250737,885.0108108,1062,1017,925,3
-844698012,C_lactis5,P_koreensis2,P_putida2,718.2952675,869.3910112,775.9546028,972,890,793,3
-845863061,C_lactis4,P_corrugata,P_koreensis2,715.9800598,1000.845829,925.8178808,1003,947,906,3
-837707718,EColi,P_mosselii,P_simiae,726.6896907,899.5081633,804.8317256,970,980,933,3
-838872767,EA,E_cloacae2,P_koreensis2,746.8141593,983.4582505,1075.932671,1017,1006,906,3
-840037816,C_lactis4,F_banpakuense2,P_putida3,727.6513292,1189.108409,1045.249221,978,987,963,3
-841202865,C_lathyri2,P_putida2,P_putida2,702.8543388,840.1418994,761.0435835,968,895,826,3
-888969874,Blank1,P_koreensis1,RP1,699.1687929,987.0300429,1160.521219,1019,932,919,3
-890134923,F_banpakuense1,L_macroides,P_monteilii1,676.4760508,1130.754661,924.3509128,1023,1019,986,3
-891299972,C_lactis1,C_lactis5,L_macroides,669.9851485,5077.98987,2887.617811,1010,691,539,3
-900620364,C_lactis6,Mono1,P_putida1,694.2978723,,,1175,,,3
-901785413,BI,F_banpakuense1,M_kyungheense,701.4929577,2046.590025,1814.691152,1207,1183,1198,3
-893630070,C_lactis4,C_lactis5,P_putida3,702.1460784,1056.941403,937.7428289,1020,1041,1011,3
-894795119,BI,F_ginsengiterrae,Gh38,716.8575788,1036.207407,954.6934066,983,945,910,3
-895960168,C_lactis6,C_lathyri2,F_banpakuense1,715.6396135,1830.310345,1366.375924,1035,957,947,3
-897125217,C_lactis3,P_mosselii,P_putida1,712.8030151,837.1269276,802.4308063,995,843,831,3
-870329090,C_lactis1,P_corrugata,P_putida1,713.6466094,982.8531541,871.9180672,1047,967,952,3
-871494139,B_albus,C_lactis3,P_monteilii1,731.1072125,1123.081933,936.430193,1026,952,881,3
-872659188,F_banpakuense2,P_corrugata,P_mosselii,726.409919,1045.657754,898.486827,988,935,873,3
-873824237,M_kyungheense,Mono1,P_putida1,739.4755662,899.8419689,804.1533333,839,772,750,3
-865668894,C_lactis5,E_cloacae2,P_corrugata,715.511,1215.056122,1193.476857,1000,980,929,3
-866833943,BI,F_banpakuense2,P_monteilii2,716.3813307,878.0810256,838.9619852,1007,975,947,3
-867998992,C_lactis5,Mono1,P_corrugata,742.0788127,1168.583333,1059.289128,977,888,837,3
-879649482,C_lactis5,Mono1,RP1,739.9097363,1619.007064,1620.144114,986,991,909,3
-880814531,EA,L_macroides,P_putida1,694.0817996,865.4445676,826.4182243,978,902,856,3
-881979580,M_kyungheense,M_kyungheense,P_koreensis1,705.4479769,1221.829,1042.557292,1038,1000,960,3
-883144629,C_lactis1,C_lathyri2,E_cloacae2,681.6140873,1270.767967,1466.908511,1008,974,940,3
-874989286,C_lactis1,C_lactis3,C_lathyri2,695.1405128,6180.35251,3591.036613,975,956,874,3
-876154335,F_banpakuense1,F_ginsengiterrae,Gh38,687.3136273,4252.592402,2386.614894,998,974,940,3
-877319384,C_lactis3,C_lactis3,P_monteilii1,678.5383828,958.6496241,742.9178947,977,665,475,3
-925086393,C_lactis4,L_macroides,M_kyungheense,672.2480359,4663.757225,2683.308523,891,865,833,3
-935571834,C_lactis1,P_corrugata,RP1,697.1981043,1158.43254,1148.73057,1055,1008,965,3
-936736883,B_albus,P_koreensis2,RP1,716.6213873,833.5212528,785.9671202,1038,894,882,3
-939066981,C_lactis3,C_lathyri2,F_banpakuense1,713.6510469,5339.946411,2957.729234,1003,989,927,3
-930911638,C_lactis6,P_koreensis1,S_rhizophila,700.2082192,1156.399213,956.011022,1095,1017,998,3
-932076687,BI,B_albus,S_rhizophila,782.7013752,965.0856269,955.6433121,1018,981,942,3
-933241736,F_banpakuense1,Mono1,P_mosselii,734.9901865,931.8298969,850.4207188,1019,970,946,3
-934406785,BI,L_macroides,P_koreensis1,710.1054131,814.074364,764.1401015,1053,1022,985,3
-907610658,C_lactis1,Mono1,S_rhizophila,750.6313686,4966.617737,2539.463227,1001,981,911,3
-908775707,F_ginsengiterrae,L_macroides,P_koreensis1,706.769306,1115.060637,831.9512987,1023,973,924,3
-909940756,B_albus,C_lactis6,P_mosselii,691.5528455,1056.181092,879.5073746,861,751,678,3
-911105805,Blank1,C_lathyri2,P_corrugata,669.0603015,1014.542565,920.6275773,995,881,776,3
-902950462,Blank1,C_lathyri2,F_banpakuense1,676.5700667,719.6223565,3616.817204,1049,331,930,3
-904115511,F_banpakuense1,P_simiae,S_rhizophila,712.1587983,1104.766739,882.3463303,932,926,872,3
-905280560,F_banpakuense1,Mono1,P_mosselii,730.8805221,898.4975124,795.3172043,996,1005,930,3
-906445609,C_lactis6,Gh38,S_rhizophila,682.2071291,6039.103518,2884.718114,1038,995,933,3
-916931050,B_albus,L_macroides,P_putida3,681.2553191,1288.442792,999.9496403,893,874,834,3
-918096099,Blank1,P_koreensis1,P_koreensis2,654.9301649,816.559799,711.9259259,1031,995,945,3
-919261148,Gh38,P_monteilii2,P_mosselii,668.6212121,817.8506098,735.4367347,990,656,490,3
-965863108,B_albus,C_lactis3,S_rhizophila,684.6179664,,775.3364198,1013,,972,3
-958872814,C_lactis4,Gh38,P_koreensis2,685.7661692,990.777998,777.5036045,1005,1009,971,3
-960037863,Blank1,Blank1,C_lactis5,641.6309631,2637.853473,1783.219512,1111,1051,943,3
-961202912,C_lactis5,C_lactis7,EColi,721.8688827,2973.764706,2138.386207,1083,1054,1015,3
-962367961,EColi,F_ginsengiterrae,P_koreensis1,704.0611111,995.2086124,811.4277401,1080,1045,1031,3
-972853402,C_lactis6,EColi,Gh38,687.696031,1462.299482,1155.509033,1033,965,941,3
-974018451,C_lactis7,E_cloacae2,RP1,712.194605,874.5128469,840.7679838,1038,973,987,3
-975183500,Gh38,M_kyungheense,P_koreensis2,697.0743879,1158.618577,980.5848453,1062,1012,937,3
-976348549,EA,F_ginsengiterrae,P_koreensis2,695.7329491,856.6746032,831.2144397,1041,1008,928,3
-968193206,EColi,F_banpakuense1,Mono1,749.1692151,3264.109705,2007.049676,981,948,926,3
-969358255,C_lathyri2,F_ginsengiterrae,P_putida2,701.1421471,882.8814898,780.9442379,1006,886,807,3
-970523304,F_banpakuense1,Mono1,P_putida2,715.7231237,1214.396939,967.988172,986,980,930,3
-944892226,EColi,L_macroides,P_corrugata,688.4875666,1351.968473,1116.911224,1126,1015,980,3
-946057275,P_mosselii,P_putida2,P_putida3,692.9408818,816.0297872,743.9380023,998,940,871,3
-947222324,C_lactis1,M_kyungheense,P_putida2,663.8666667,1411.958206,1361.582334,1005,981,917,3
-948387373,C_lactis6,F_ginsengiterrae,P_putida2,677.0790514,872.4162996,745.3850064,1012,908,787,3
-940232030,L_macroides,P_putida1,P_putida2,671.8226744,1035.85317,888.8,1032,899,875,3
-941397079,C_lactis1,F_banpakuense1,P_koreensis1,664.7908745,1182.201566,945.4537402,1052,1022,1016,3
-951882520,BI,EColi,S_rhizophila,663.384058,,1008.430493,966,,892,3
-953047569,C_lactis3,P_koreensis1,P_putida3,741.4873541,961.6740331,904.8990826,1028,181,218,3
-702562034,B_albus,C_lactis5,L_macroides,675.3587711,5452.818272,2743.777311,1009,1007,952,3
-703727083,C_lactis5,M_kyungheense,S_rhizophila,688.6460784,4618.869313,2223.948745,1020,1033,956,3
-706057181,EA,F_ginsengiterrae,P_putida3,691.37249,864.8693878,835.6235955,996,980,890,3
-697901838,Blank1,F_ginsengiterrae,M_kyungheense,689.3330125,1623.825956,1239.088889,1039,994,945,3
-699066887,C_lathyri2,P_corrugata,P_koreensis2,691.8481724,971.4480652,845.6330472,1067,982,932,3
-700231936,C_lactis7,M_kyungheense,Mono1,743.5157593,2857.371514,1974.465499,1047,1004,971,3
-701396985,C_lactis6,P_mosselii,RP1,705.7145612,914.1082251,814.9902386,1037,924,922,3
-711882426,C_lactis1,Gh38,Mono1,707.1231672,3846.373615,2569.300319,1023,993,939,3
-713047475,C_lathyri2,Mono1,P_mosselii,723.3309204,1142.295455,932.9482961,967,924,851,3
-714212524,BI,C_lathyri2,Gh38,696.0623116,997.424017,935.7278912,995,941,882,3
-715377573,C_lactis1,F_banpakuense1,M_kyungheense,682.05145,3170.64852,2188.809901,1069,1047,1010,3
-707222230,C_lactis5,C_lactis6,C_lathyri2,671.878937,1628.7049,792.4362934,1016,898,777,3
-708387279,C_lactis3,L_macroides,P_simiae,697.5154229,2037.588235,2058.266968,1005,969,884,3
-709552328,Blank1,P_koreensis2,P_mosselii,648.6947585,861.1968421,764.6226636,973,950,856,3
-710717377,Mono1,P_monteilii1,P_mosselii,684.4893617,823.7821101,736.6089588,940,872,826,3
-683921250,C_lactis1,M_kyungheense,P_putida2,650.8736426,1071.592284,876.9075908,1013,959,909,3
-685086299,Blank1,C_lactis1,M_kyungheense,637.4723347,3715.22694,2169.931553,741,683,599,3
-695571740,Blank1,EA,F_banpakuense1,626.4652087,,789.7065112,1006,,1029,3
-696736789,E_cloacae2,F_banpakuense1,F_ginsengiterrae,675.2993062,1206.721414,1140.725389,1009,962,965,3
-688581446,C_lactis7,L_macroides,P_monteilii2,680.057226,840.722664,732.6106014,1031,1006,981,3
-689746495,EColi,P_simiae,S_rhizophila,693.1754032,914.248766,798.2614913,992,1013,979,3
-690911544,P_monteilii2,P_mosselii,P_putida3,695.1298027,838.3071672,749.6268116,963,879,828,3
-692076593,C_lactis7,C_lathyri2,P_simiae,717.6899225,862.9487179,772.5816203,903,858,827,3
-739843602,F_banpakuense2,P_monteilii2,S_rhizophila,691.3382789,1121.131441,891.6108108,1011,951,925,3
-741008651,Blank1,C_lactis5,P_monteilii1,663.9579752,899.0748718,771.788609,1047,975,913,3
-742173700,E_cloacae2,F_banpakuense1,P_corrugata,688.5825427,1175.518269,1303.544148,1054,1040,974,3
-743338749,EColi,L_macroides,RP1,686.6268364,1396.751527,1425.399142,1021,982,932,3
-735183406,Blank1,C_lactis6,P_corrugata,676.3965184,1233.870432,1119.033493,1034,903,836,3
-736348455,C_lactis7,P_monteilii1,P_putida3,705.7681452,841.730042,726.4416576,992,952,917,3
-737513504,C_lactis1,C_lactis7,EA,702.8559078,843.2065728,807.3060217,1041,1065,1013,3
-738678553,EA,M_kyungheense,Mono1,725.0590909,867.7781885,827.3300781,1100,1082,1024,3
-749163994,C_lactis7,F_banpakuense2,Mono1,701.5753286,3061.650485,2083.211173,989,927,895,3
-750329043,BI,EColi,F_banpakuense1,667.063278,981.3898488,893.6647919,964,926,889,3
-751494092,BI,C_lactis3,C_lactis6,657.9886948,794.6318036,723.738255,973,937,894,3
