Hash,sample1,sample2,sample3,t0,t1,t2,t0_Area,t1_Area,t2_Area,Total
928061576,Gh38,Gh38,P_simiae,757.4215033,1516.449658,944.6391626,1051,1023,812,3
929226625,C_lactis5,C_lactis6,EA,724.9114688,912.7484144,890.2384259,994,946,864,3
903595547,P_koreensis2,P_putida2,RP1,747.8956797,838.7641997,,949,581,,3
904760596,Blank1,C_lactis5,Mono1,744.7104208,5435.891393,,998,976,,3
905925645,B_albus,L_macroides,P_koreensis1,784.7934132,1241.408308,,1002,987,,3
907090694,Mono1,P_koreensis2,P_simiae,816.9301181,1099.349432,,1016,1056,,3
908255743,B_albus,E_cloacae2,S_rhizophila,768.7167382,1257.509351,,932,909,,3
909420792,B_albus,P_mosselii,P_putida3,771.0315421,987.3227771,,856,821,,3
910585841,Blank1,F_banpakuense2,Mono1,764.3964059,4993.043067,,946,952,,3
911750890,C_lathyri2,M_kyungheense,Mono1,776.5647668,7557.566239,,965,936,,3
968838291,F_banpakuense1,F_banpakuense2,S_rhizophila,760.4321121,6235.480562,,928,926,,3
971168389,Blank1,C_lactis5,C_lactis5,743.2857143,5736.943809,,994,961,,3
972333438,E_cloacae2,P_putida3,P_putida3,789.5415822,929.4025974,1871.62,986,1001,150,3
973498487,E_cloacae2,F_banpakuense2,F_ginsengiterrae,783.4380252,1256.090812,1003.769784,952,936,139,3
974663536,F_banpakuense1,Gh38,P_putida3,849.3424084,1017.778697,2785.332834,955,967,667,3
976993634,C_lactis5,F_banpakuense1,P_koreensis2,824.6289105,1171.181325,,927,921,,3
959517899,F_banpakuense2,Mono1,P_koreensis1,854.0439791,1243.670899,1032.237844,955,945,946,3
961847997,F_banpakuense1,F_ginsengiterrae,RP1,722.1032258,1237.375281,3099.519126,930,890,915,3
963013046,L_macroides,P_putida3,P_putida3,695.9494585,876.0648148,974.7995713,831,324,933,3
953692654,C_lathyri2,C_lathyri2,F_ginsengiterrae,738.1425598,5447.646476,,961,908,,3
954857703,F_banpakuense2,L_macroides,P_mosselii,738.7365011,1247.652762,,926,887,,3
956022752,Blank1,C_lathyri2,C_lathyri2,713.4861111,12971.60045,,936,896,,3
957187801,C_lactis3,M_kyungheense,P_putida3,802.567619,1427.526157,,1050,994,,3
940877115,F_banpakuense1,P_monteilii2,P_putida3,783.7340067,946.9261672,,891,921,,3
943207213,E_cloacae2,F_ginsengiterrae,P_corrugata,771.6676768,1152.531406,,990,1003,,3
944372262,E_cloacae2,P_koreensis1,P_putida3,787.9555126,850.8738916,,1034,1015,,3
945537311,C_lactis3,P_mosselii,P_putida3,752.6402062,955.7383592,,970,902,,3
946702360,F_ginsengiterrae,Mono1,P_corrugata,807.5867238,1542.289921,,934,883,,3
947867409,C_lactis3,C_lactis4,F_banpakuense1,768.8542117,4037.15,,926,960,,3
949032458,C_lathyri2,P_koreensis2,P_monteilii1,747.645749,1282.184727,1154.468635,988,969,271,3
1007284908,C_lactis4,EColi,P_koreensis2,808.0824524,1008.204102,1025.172503,946,1024,771,3
1009615006,C_lactis1,P_koreensis1,S_rhizophila,835.7317784,1161.428858,1792.451234,1029,998,851,3
1010780055,E_cloacae2,E_cloacae2,P_monteilii1,750.8085743,860.6300813,1094.790055,1003,984,905,3
1011945104,C_lactis4,EColi,Mono1,791.2334419,2942.094142,928.2432432,921,956,888,3
1013110153,E_cloacae2,S_rhizophila,S_rhizophila,749.3518706,1201.845275,1451.965696,989,963,962,3
1004954810,E_cloacae2,L_macroides,Mono1,742.0872766,1301.806002,,951,933,,3
987479075,L_macroides,P_corrugata,P_putida1,742.9044118,1002.867512,,952,868,,3
988644124,EColi,M_kyungheense,P_putida3,752.3405573,994.6,,969,960,,3
989809173,P_monteilii2,P_putida3,P_simiae,760.2612967,957.3169082,,1018,1035,,3
990974222,C_lactis3,EColi,F_banpakuense2,811.0588854,3145.894231,,951,936,,3
992139271,L_macroides,P_mosselii,P_putida2,770.0869121,940.1579509,,978,937,,3
993304320,C_lactis3,F_ginsengiterrae,M_kyungheense,758.9534192,3997.137029,,1009,956,,3
994469369,Blank1,C_lactis6,RP1,804.559247,1305.481956,,903,859,,3
995634418,C_lactis6,F_banpakuense2,P_koreensis2,752.3823529,1087.62335,,986,985,,3
978158683,EColi,E_cloacae2,S_rhizophila,753.655244,1258.793583,,963,935,,3
979323732,BI,C_lactis3,S_rhizophila,757.024218,999.8017149,,991,933,,3
980488781,C_lactis1,P_putida2,P_putida2,790.9766734,1145.784501,,986,942,,3
981653830,C_lactis1,C_lactis5,Mono1,779.7377551,4382.791186,1199.196721,980,953,183,3
982818879,BI,Blank1,P_monteilii1,856.598759,939.1544041,1391.252101,967,965,476,3
983983928,BI,F_banpakuense1,P_putida2,839.081448,975.2450067,,884,751,,3
986314026,C_lactis6,Gh38,P_corrugata,731.4363636,1240.634304,1620.949102,990,927,668,3
1044566476,C_lactis4,Mono1,Mono1,804.2975027,4267.304531,912.8744344,921,949,884,3
1045731525,Blank1,EColi,P_corrugata,686.3866091,1072.470402,889.0022222,926,946,900,3
1046896574,F_banpakuense2,M_kyungheense,S_rhizophila,763.5724816,5050.626569,,814,956,,3
1037576182,BI,P_mosselii,S_rhizophila,725.0868571,1175.70648,,875,787,,3
1038741231,F_ginsengiterrae,P_putida2,RP1,742.2891192,957.4942922,,965,876,,3
1039906280,C_lactis1,EColi,Gh38,751.1966403,2982.40519,,1012,1002,,3
1041071329,F_banpakuense1,P_corrugata,P_putida3,727.7459283,1317.781559,,921,911,,3
1042236378,C_lactis3,Mono1,S_rhizophila,779.8167488,6711.403827,,1015,993,,3
1024760643,C_lactis1,P_koreensis2,P_putida3,771.919268,1364.765217,,929,920,,3
1025925692,C_lactis3,C_lactis6,S_rhizophila,745.1305638,3064.280967,,1011,993,,3
1027090741,Blank1,P_corrugata,P_putida2,759.8595565,887.0154015,,947,909,,3
1028255790,C_lactis4,C_lathyri2,F_banpakuense1,752.7745995,6389.799772,,874,879,,3
1029420839,Blank1,C_lactis1,F_banpakuense2,729.1853403,5082.653602,,955,944,,3
1031750937,Blank1,Gh38,L_macroides,724.4818805,5908.086,,1021,1000,,3
1032915986,C_lactis4,EColi,RP1,751.3619764,1474.301571,1373.566327,931,955,196,3
1015440251,BI,P_koreensis2,P_putida1,731.5190525,813.297379,917.0864198,971,992,486,3
1016605300,Mono1,P_mosselii,RP1,842.3434555,1235.781996,878.1238938,955,922,678,3
1017770349,P_mosselii,P_putida2,S_rhizophila,808.3700097,951.2575286,1243.442813,1027,963,1294,3
1018935398,EA,F_ginsengiterrae,P_corrugata,768.1983723,949.9482163,895.1431871,983,869,866,3
1021265496,C_lactis6,EA,P_koreensis1,1167.621857,1285.736585,1961.731876,1034,1025,869,3
1022430545,E_cloacae2,Gh38,P_mosselii,714.9114688,1300.430868,2345.293622,994,933,831,3
1088838338,Blank1,C_lactis3,C_lactis5,753.5920084,6680.971334,,951,907,,3
1072527652,BI,C_lactis5,P_koreensis2,735.6941624,997.1834239,,788,736,,3
1073692701,Mono1,P_mosselii,S_rhizophila,777.3591048,1345.452954,,983,914,,3
1074857750,P_corrugata,P_koreensis2,P_simiae,756.5733198,1250.358549,,982,965,,3
1076022799,C_lactis5,E_cloacae2,M_kyungheense,764.9375629,1430.708029,,993,959,,3
1077187848,B_albus,C_lactis5,C_lathyri2,766.9009385,5509.334068,,959,907,,3
1078352897,Blank1,M_kyungheense,P_mosselii,728.4726166,982.6787234,,986,940,,3
1079517946,C_lactis1,F_banpakuense2,P_monteilii2,752.8033827,1243.038462,,946,936,,3
1062042211,B_albus,C_lactis4,P_corrugata,767.0548712,1656.408186,,893,904,,3
1064372309,B_albus,L_macroides,L_macroides,740.9181167,4933.812565,,977,955,,3
1065537358,B_albus,P_mosselii,P_putida3,733.892372,890.0888889,771.4607843,957,945,102,3
1066702407,EA,F_banpakuense1,P_putida2,740.14375,876.9881773,1121.622568,960,1015,514,3
1070197554,P_mosselii,P_putida1,P_simiae,742.0838446,928.4043887,955.1081081,978,957,1332,3
1052721819,B_albus,Mono1,P_mosselii,808.6614256,1366.417112,2143.24553,954,935,839,3
1053886868,Blank1,F_banpakuense2,Gh38,694.020649,4469.58428,974.7277108,1017,1056,830,3
1056216966,EA,E_cloacae2,P_koreensis1,702.4741082,772.8100962,,869,416,,3
1121459710,E_cloacae2,P_mosselii,P_putida2,724.0252632,921.6525612,,950,898,,3
1122624759,C_lactis6,C_lathyri2,P_koreensis2,718.4646766,996.7728238,,1005,942,,3
1123789808,F_ginsengiterrae,L_macroides,P_mosselii,743.3546748,1152.23136,,984,912,,3
1124954857,C_lactis6,P_koreensis1,P_putida2,750.7923228,975.2066806,,1016,958,,3
1126119906,P_koreensis2,P_putida1,P_putida3,748.2984925,993.2271784,,995,964,,3
1108644171,P_koreensis1,P_mosselii,P_putida3,758.3248532,988.9371134,,1022,970,,3
1109809220,C_lactis5,Gh38,Mono1,776.2159204,3972.662204,,1005,971,,3
1110974269,Gh38,P_koreensis2,S_rhizophila,795.470405,876.3451327,,963,791,,3
1113304367,Blank1,EA,P_putida3,738.6056009,1327.311721,,857,802,,3
1114469416,C_lactis5,P_putida1,P_putida1,794.8244111,1265.546592,,934,719,,3
1115634465,C_lactis5,M_kyungheense,S_rhizophila,741.5814413,5126.962051,,1013,975,,3
1101653877,Gh38,P_putida2,P_simiae,699.9741294,1010.788344,820.4436813,1005,978,728,3
1102818926,M_kyungheense,Mono1,P_putida3,762.1656442,966.8205128,1296.498141,978,858,807,3
1103983975,C_lactis3,EA,P_putida2,737.1577351,865.2668113,820.5933014,989,922,836,3
1105149024,C_lactis3,EColi,RP1,695.1760339,1232.032366,1371.596319,943,896,815,3
1106314073,C_lactis3,P_koreensis2,P_putida3,712.4858342,864.7782471,782.4821622,953,947,925,3
1098158730,Blank1,C_lactis3,Mono1,731.7726316,4999.118463,,950,937,,3
1156411180,C_lactis1,C_lathyri2,EA,736.9726721,990.9745935,,988,984,,3
1157576229,EA,P_koreensis2,S_rhizophila,753.9044193,950.6677019,,973,966,,3
1158741278,Blank1,Blank1,C_lactis3,678.613851,6198.023631,,953,931,,3
1159906327,P_mosselii,RP1,S_rhizophila,725.188,1285.801897,,1000,949,,3
1161071376,E_cloacae2,Mono1,Mono1,793.1435897,1283.732161,,975,967,,3
1163401474,C_lactis1,EA,EA,781.3217923,1000.205761,,982,972,,3
1145925739,C_lactis3,C_lactis4,EColi,735.2966102,2550.946653,,944,956,,3
1151750984,Gh38,Mono1,S_rhizophila,731.8718775,2677.090538,,1241,1226,,3
1152916033,C_lactis5,P_koreensis2,P_putida1,720.8518519,904.6558862,1238.313107,918,773,412,3
1154081082,F_banpakuense1,F_ginsengiterrae,P_putida3,711.367679,1108.946331,1009.714631,922,913,827,3
1136605347,Blank1,C_lactis1,C_lathyri2,667.2518597,9901.747817,884.4804905,941,916,897,3
1137770396,E_cloacae2,Mono1,Mono1,756.5515088,1168.644421,935.3382353,961,959,884,3
1140100494,EA,P_mosselii,P_putida2,662.1729141,807.5025641,,827,390,,3
1130780102,C_lactis4,Gh38,Gh38,698.3529412,5305.003444,,884,871,,3
1131945151,Mono1,P_putida3,RP1,735.3928945,1010.099109,,957,898,,3
1133110200,F_ginsengiterrae,P_putida2,P_putida2,727.9190574,923.7878788,,976,924,,3
1134275249,F_ginsengiterrae,M_kyungheense,P_koreensis2,710.5328615,1269.542644,,989,938,,3
596022611,B_albus,C_lactis6,P_putida2,731.4022869,2890.951933,,962,957,,3
597187660,C_lactis5,EColi,F_ginsengiterrae,735.8668669,3560.310133,,999,977,,3
598352709,B_albus,C_lactis1,P_mosselii,735.4561587,995.4444444,,958,927,,3
599517758,C_lactis1,L_macroides,M_kyungheense,759.1746341,5123.751527,,1025,982,,3
586702219,EColi,F_banpakuense1,Mono1,749.6755556,2302.412804,895.3078556,900,906,471,3
587867268,C_lactis3,C_lactis5,P_mosselii,1436.920039,1519.497274,1401.336364,1038,917,550,3
590197366,Mono1,P_corrugata,P_putida2,732.1804124,876.1762252,1114.956522,970,959,736,3
591362415,C_lactis6,EColi,EColi,716.07828,1979.509029,907.2997382,907,886,764,3
592527464,C_lactis1,P_mosselii,P_putida2,691.2988506,884.9879781,2158.924188,957,915,831,3
593692513,E_cloacae2,F_ginsengiterrae,P_mosselii,686.7215728,1163.541371,1727.211268,941,846,852,3
594857562,C_lactis1,C_lactis1,EColi,668.8013029,2315.283814,,921,451,,3
585537170,C_lactis6,C_lathyri2,P_putida3,701.5790598,913.1020179,,936,892,,3
568061435,F_ginsengiterrae,M_kyungheense,P_corrugata,683.3808533,1361.389262,,961,894,,3
569226484,Blank1,C_lactis1,L_macroides,703.9168399,6161.864353,,962,951,,3
570391533,C_lactis5,C_lactis6,P_koreensis1,739.8936392,1633.772422,,959,892,,3
571556582,EA,E_cloacae2,Gh38,747.5238636,1129.539379,,880,838,,3
572721631,C_lactis3,F_banpakuense1,S_rhizophila,729.7680251,6896.697524,,957,929,,3
573886680,E_cloacae2,Mono1,P_monteilii2,749.9455293,1229.359312,,973,988,,3
576216778,C_lactis4,Mono1,P_corrugata,749.9717868,3099.163286,,957,986,,3
633304179,BI,C_lactis3,S_rhizophila,724.5725888,1004.572928,,985,953,,3
634469228,E_cloacae2,M_kyungheense,P_putida2,716.3472932,945.2435233,,979,965,,3
635634277,BI,Blank1,Blank1,655.7423625,785.6853933,,982,979,,3
636799326,F_ginsengiterrae,F_ginsengiterrae,P_koreensis2,712.8333333,933.5817985,1429.650307,996,923,163,3
637964375,F_ginsengiterrae,Mono1,P_putida2,726.8304214,862.6080937,948.7915408,973,939,331,3
639129424,C_lactis5,M_kyungheense,P_corrugata,689.6659836,1452.197975,947.1879433,976,889,564,3
640294473,Blank1,C_lactis3,F_ginsengiterrae,672.3593117,1067.211346,882.0720859,988,899,652,3
625148836,EColi,E_cloacae2,M_kyungheense,691.4279749,1150.103191,847.626943,958,940,772,3
626313885,P_putida2,RP1,RP1,700.3256831,742.8144712,1866.931034,915,539,841,3
627478934,C_lactis5,E_cloacae2,P_koreensis2,666.084153,841.161435,,915,446,,3
618158542,BI,C_lactis1,S_rhizophila,683.9989868,1006.590249,,987,964,,3
619323591,C_lactis6,Gh38,L_macroides,686.7561224,1553.48,,980,950,,3
620488640,Blank1,C_lactis1,E_cloacae2,733.6873096,1282.570833,,985,960,,3
621653689,P_koreensis2,P_putida2,P_simiae,743.6424518,983.8724138,,881,870,,3
622818738,M_kyungheense,P_koreensis2,P_putida1,727.5286299,935.7793264,,978,861,,3
606508052,C_lactis3,Mono1,P_putida1,764.6710394,2615.735751,,991,965,,3
607673101,F_banpakuense2,Gh38,P_koreensis2,704.2114286,1112.48,,1050,1025,,3
608838150,C_lactis5,F_ginsengiterrae,M_kyungheense,725.738189,3199.699795,,1016,976,,3
610003199,C_lactis4,C_lactis5,P_mosselii,719.9173989,2154.798641,,1138,1177,,3
611168248,F_banpakuense1,P_monteilii1,P_mosselii,704.4572025,838.164916,,958,952,,3
612333297,B_albus,EColi,P_putida2,715.8944099,1095.946138,,966,984,,3
613498346,C_lactis3,C_lactis6,M_kyungheense,689.8426966,3061.83944,1780.317073,979,928,123,3
670585747,C_lactis6,F_banpakuense1,M_kyungheense,695.0631579,2799.261388,1669.597938,950,922,194,3
671750796,Blank1,M_kyungheense,S_rhizophila,673.0342397,4836.379455,,993,954,,3
672915845,B_albus,P_mosselii,P_putida3,688.471597,874.6684665,8995.159509,933,926,163,3
675245943,Blank1,F_banpakuense2,P_mosselii,647.1879867,941.7420765,1245.860215,899,915,279,3
676410992,F_banpakuense1,F_ginsengiterrae,P_koreensis1,694.9585492,1220.977468,1101.909091,965,932,253,3
669420698,Blank1,M_kyungheense,P_koreensis1,641.2636364,998.2787056,,990,958,,3
651944963,BI,BI,C_lathyri2,680.558089,835.2288229,,921,909,,3
653110012,C_lactis5,F_banpakuense2,RP1,703.7236126,1584.295838,,919,889,,3
654275061,BI,C_lactis5,Mono1,709.0094044,1005.671772,,957,914,,3
655440110,F_banpakuense1,F_ginsengiterrae,P_corrugata,724.2901879,1650.474129,,958,947,,3
656605159,C_lactis3,C_lathyri2,F_banpakuense1,690.9580974,6455.631395,,883,860,,3
657770208,Mono1,P_putida2,P_simiae,739.1406629,1424.111732,,1237,1253,,3
658935257,EA,P_corrugata,S_rhizophila,702.1264865,946.567806,,925,907,,3
660100306,C_lactis1,P_koreensis2,S_rhizophila,738.8807882,980.0614919,,1015,992,,3
642624571,P_corrugata,RP1,RP1,712.5717345,853.85,,934,560,,3
643789620,C_lathyri2,EA,P_koreensis2,738.2589928,2308.865302,,973,928,,3
644954669,C_lactis3,C_lactis3,C_lactis4,704.3340358,3706.945355,,949,915,,3
646119718,C_lactis3,C_lactis4,RP1,703.5565313,1259.82907,1686.418182,911,860,165,3
647284767,BI,F_ginsengiterrae,P_mosselii,684.942348,784.6651982,965.1900826,954,908,121,3
648449816,L_macroides,P_putida2,P_putida3,704.4535975,949.9333333,1077.540773,959,240,466,3
649614865,Blank1,Blank1,C_lactis4,645.9941995,4129.799559,802.9821138,862,908,615,3
650779914,EColi,F_ginsengiterrae,P_monteilii1,679.0603889,814.5228216,2901.243243,977,964,333,3
707867315,C_lathyri2,P_putida2,P_putida3,678.6332971,839.2373853,2442.345711,919,872,781,3
709032364,Blank1,M_kyungheense,P_corrugata,642.049948,1332.133696,798.1768707,961,920,294,3
711362462,F_banpakuense2,F_banpakuense2,P_putida3,667.5159705,789.6604278,,814,374,,3
702042070,C_lactis6,M_kyungheense,P_monteilii1,634.8710692,900.3812636,,954,918,,3
704372168,C_lactis6,F_banpakuense2,P_koreensis2,675.8354002,1118.508791,,887,910,,3
705537217,C_lactis5,EA,P_mosselii,691.5369407,933.7391304,840.4299065,961,874,107,3
706702266,EColi,F_banpakuense1,S_rhizophila,702.3948498,4280.400641,,932,936,,3
690391580,C_lactis5,Mono1,P_koreensis1,710.4356436,1164.187891,,1010,958,,3
691556629,C_lactis1,C_lactis5,P_monteilii1,680.5401831,1093.763949,,983,932,,3
692721678,Blank1,F_banpakuense1,P_putida1,656.9353448,937.7462687,,928,938,,3
693886727,C_lactis4,F_ginsengiterrae,P_mosselii,705.1149068,2148.388715,,966,957,,3
695051776,Gh38,Gh38,S_rhizophila,699.8649952,5815.434394,,1037,1006,,3
696216825,EA,P_simiae,RP1,719.9594173,804.7641975,,961,810,,3
679906139,Blank1,Gh38,P_putida1,661.4518744,1109.169364,1189.134545,987,927,275,3
681071188,Blank1,C_lactis6,P_mosselii,647.928125,1737.190021,1191.09434,960,942,106,3
684566335,P_putida3,P_putida3,P_putida3,663.5991471,833.4176408,1210.169168,938,941,733,3
688061482,C_lactis1,EColi,P_putida2,642.776087,775.2715356,,920,534,,3
735828491,C_lactis1,C_lactis1,F_banpakuense1,632.4176471,3140.602579,915.093674,850,853,822,3
736993540,F_ginsengiterrae,M_kyungheense,P_koreensis1,669.9260355,1315.124449,2813.48642,1014,908,810,3
738158589,C_lactis3,P_putida3,P_putida3,655.6579521,854.4734463,1027.252091,918,885,837,3
740488687,C_lactis1,Mono1,P_putida2,711.2154006,1554.965293,2093.358326,961,922,1147,3
742818785,F_ginsengiterrae,P_koreensis2,P_koreensis2,670.3249739,1285.776709,3443.612374,957,936,792,3
726508099,C_lactis4,P_mosselii,P_putida2,675.340708,887.8825431,1428.141864,904,928,719,3
727673148,BI,EA,P_putida2,686.933893,885.8791209,891.7443366,953,819,927,3
730003246,Blank1,Mono1,P_koreensis2,741.219057,1112.965602,1084.732014,1018,814,556,3
731168295,Blank1,C_lactis1,P_corrugata,646.7494577,1281.889858,902.9264516,922,917,775,3
732333344,Blank1,P_koreensis1,P_koreensis2,739.1974334,1041.626984,1190.587007,1013,756,862,3
733498393,C_lactis1,C_lactis5,P_monteilii2,664.2659933,947.8469751,926.8418863,891,843,721,3
-382120658,F_banpakuense2,Mono1,P_mosselii,764.9020979,1050.012987,,1001,924,,3
-383285707,B_albus,Blank1,C_lactis5,737.7185567,4953.219818,865.9001468,970,878,681,3
-384450756,C_lactis4,F_ginsengiterrae,RP1,782.9564797,1598.341515,3467.927247,1034,937,701,3
-256295366,C_lathyri2,F_banpakuense1,Mono1,798.7069486,5324.902542,960.1275362,993,944,345,3
-257460415,Mono1,P_koreensis1,P_putida2,773.1155963,1329.716926,3369.071253,1090,1028,814,3
-258625464,Mono1,P_mosselii,P_simiae,803.3221913,1345.105871,1000.80786,1077,1039,916,3
-259790513,E_cloacae2,P_mosselii,P_putida1,774.9866412,1025.937113,1070.135246,1048,970,976,3
-260955562,Gh38,P_koreensis2,P_monteilii2,792.6184084,1059.171797,906.4519451,1043,1007,874,3
-262120611,F_ginsengiterrae,P_mosselii,P_simiae,3732.744734,1454.69556,942.1661166,807,473,909,3
-263285660,C_lactis4,F_banpakuense2,Mono1,825.8538767,3960.135663,1046.565598,1006,973,343,3
-264450709,Gh38,M_kyungheense,P_koreensis2,782.129178,1402.95499,3081.614379,1107,1022,918,3
-250470121,C_lactis3,C_lactis4,EColi,784.3819905,3427.47053,992.5025344,1055,1018,1381,3
-251635170,EA,EColi,Gh38,766.3139098,998.3637236,2935.776971,1064,1042,964,3
-252800219,Blank1,M_kyungheense,P_koreensis2,732.1900369,995.9856597,1012.935252,1084,1046,973,3
-253965268,C_lactis4,C_lactis5,E_cloacae2,743.0254324,1274.364835,883.4046185,983,910,996,3
-270275954,EColi,L_macroides,S_rhizophila,760.202639,4729.359,1187.00841,1061,1000,1308,3
-271441003,B_albus,Blank1,Blank1,708.4872299,5406.547208,2163.687075,1018,985,882,3
-273771101,C_lactis1,C_lathyri2,F_banpakuense1,806.9157895,5378.788889,1070.939012,1045,990,951,3
-294741983,C_lactis6,EColi,P_putida3,780.1199616,1144.775076,1383.866532,1042,987,989,3
-295907032,BI,C_lactis1,C_lathyri2,786.0898367,1137.955209,1024.959563,1102,1027,915,3
-297072081,C_lactis5,Mono1,P_putida3,819.7649254,2011.728185,1111.926119,1072,997,961,3
-299402179,C_lactis3,Mono1,S_rhizophila,854.4003623,7484.797883,987.5694604,1104,1039,871,3
-300567228,C_lactis1,P_monteilii2,P_putida2,771.9951409,1023.687943,3756.449126,1029,987,973,3
-301732277,Blank1,C_lactis6,P_putida2,739.0699904,982.1764706,904.4080717,1043,1003,892,3
-285421591,C_lactis1,C_lactis4,P_corrugata,769.9387957,1607.564024,2430.379679,1013,984,2244,3
-302897326,F_ginsengiterrae,Mono1,P_simiae,807.9066667,1106.51503,1408.829677,1050,998,775,3
-304062375,C_lathyri2,F_banpakuense2,Mono1,790.5944882,7969.602296,909.0491607,1016,958,834,3
-307557522,P_corrugata,P_koreensis2,RP1,772.5078278,940.0532276,1031.316817,1022,883,1332,3
-308722571,C_lactis6,F_ginsengiterrae,F_ginsengiterrae,781.0903042,3783.408759,930.4661458,1052,959,768,3
-311052669,C_lactis5,Mono1,P_mosselii,816.0018416,2841.912488,2081.94163,1086,1017,908,3
-479984774,C_lactis6,C_lactis6,P_mosselii,776.1722169,1125.567876,2878.520442,1051,965,905,3
-481149823,C_lactis3,F_ginsengiterrae,S_rhizophila,790.1580882,6282.247734,989.6575029,1088,993,873,3
-482314872,L_macroides,P_putida2,RP1,767.6579683,1246.111902,3202.730435,1073,983,920,3
-483479921,Blank1,P_mosselii,P_simiae,757.7981221,1111.137464,1396.904348,1065,1033,920,3
-485810019,BI,E_cloacae2,P_koreensis2,772.1252319,1227.677547,,1078,1011,,3
-486975068,C_lactis6,Mono1,P_monteilii2,794.1851126,1024.034872,1460.15021,1021,975,952,3
-470664382,BI,F_banpakuense1,M_kyungheense,744.6111111,1537.553661,2195.721547,1044,997,905,3
-471829431,C_lactis5,EColi,P_putida3,736.1508845,962.6726297,1140.941573,961,559,890,3
-502120705,C_lactis6,EA,P_corrugata,762.6663347,1021.512169,819.5998563,1004,945,1392,3
-504450803,C_lactis5,Gh38,S_rhizophila,758.0018416,6632.183384,4606.05571,1086,987,359,3
-505615852,BI,L_macroides,S_rhizophila,788.4889094,1468.857567,2904.971963,1082,1011,856,3
-506780901,EColi,P_corrugata,P_koreensis2,772.3475728,1243.306761,1349.044118,1030,991,884,3
-490470215,C_lathyri2,EA,P_mosselii,799.9788258,1080.636458,1032.962838,1039,960,888,3
-491635264,Blank1,C_lathyri2,M_kyungheense,746.4924099,7887.627136,1051.724939,1054,995,818,3
-492800313,F_banpakuense1,P_corrugata,P_mosselii,793.0844221,1127.71828,3830.167623,995,930,871,3
-493965362,C_lactis6,P_putida2,RP1,769.9327902,938.378545,1005.273418,982,811,790,3
-495130411,EColi,Mono1,P_mosselii,817.4560748,1364.128937,929.4144144,1070,1016,666,3
-496295460,Gh38,P_corrugata,P_putida2,821.8192999,1313.903455,1190.251303,1057,984,959,3
-497460509,C_lactis3,P_koreensis2,P_putida1,880.2292264,1180.14715,1124.069414,1047,965,922,3
-517266342,C_lactis1,P_simiae,S_rhizophila,865.4816144,1627.751931,1096.634093,1115,1036,921,3
-518431391,C_lactis6,P_koreensis2,S_rhizophila,840.4995252,1363.03012,1340.34391,1053,996,977,3
-519596440,Blank1,P_putida3,RP1,782.5132318,1272.068652,1163.736902,1247,1209,878,3
-520761489,C_lactis6,F_banpakuense1,M_kyungheense,745.0421569,1514.166667,1519.4625,1020,960,1120,3
-512606146,C_lactis5,EColi,P_mosselii,731.0097087,1012.031455,,927,763,,3
-538237224,EA,Gh38,P_koreensis2,782.8265403,1041.166501,900.279913,1055,1009,1379,3
-539402273,Blank1,Blank1,C_lactis6,717.9256039,1705.152332,1033.780285,1035,965,842,3
-540567322,F_banpakuense1,Gh38,P_putida3,774.1968811,1061.020513,1320.824126,1026,975,887,3
-541732371,E_cloacae2,P_monteilii2,P_putida1,806.022549,1021.444444,931.8680641,1020,936,811,3
-544062469,EColi,F_banpakuense2,P_corrugata,774.2195358,1305.139418,1472.381795,1034,997,791,3
-526586734,C_lactis4,F_ginsengiterrae,P_koreensis2,760.4009901,1125.968815,1226.83702,1010,962,859,3
-527751783,Blank1,C_lactis1,RP1,743.0816327,1396.743243,935.6691267,1029,962,813,3
-528916832,C_lactis1,E_cloacae2,RP1,945.1215722,1577.362669,1459.946108,1094,1034,835,3
-530081881,EA,F_banpakuense2,P_putida3,831.867387,1065.367617,1669.314444,1018,982,900,3
-531246930,C_lactis4,P_putida1,RP1,836.523622,981.6029083,1054.608848,1016,894,859,3
-532411979,C_lactis6,E_cloacae2,P_putida1,848.4629981,1093.637214,968.2591146,1054,962,768,3
-533577028,C_lactis4,M_kyungheense,P_putida2,878.8210423,1024.107181,1116.004717,1017,933,848,3
-534742077,BI,EColi,Gh38,763.5894347,1047.654333,925.1975904,1079,1027,830,3
-405421638,B_albus,L_macroides,P_putida3,736.4779271,918.4841584,1002.540107,1042,1010,935,3
-406586687,C_lactis1,F_banpakuense2,P_koreensis2,747.5576541,1124.310294,838.9020071,1006,680,847,3
-399596393,BI,M_kyungheense,M_kyungheense,751.3532243,945.2582057,,1039,914,,3
-404256589,Blank1,F_banpakuense1,Gh38,752.5559883,6127.304891,9400.906542,1027,961,214,3
-424062422,F_banpakuense1,P_koreensis2,RP1,768.4216867,992.4925029,2812.596538,996,867,751,3
-425227471,C_lactis3,EColi,P_putida1,855.0413603,1025.290909,1006.177326,1088,880,688,3
-428722618,F_banpakuense1,F_banpakuense2,P_putida1,761.510574,1041.222581,1322.03653,993,930,438,3
-429887667,Blank1,C_lactis4,P_koreensis2,753.5543278,1091.626062,921.4133504,1086,1059,779,3
-431052716,BI,C_lactis3,P_putida2,827.7348928,974.5323077,887.2738854,1026,975,942,3
-432217765,C_lactis1,E_cloacae2,L_macroides,838.7119417,1506.418695,895.1493429,1097,1027,837,3
-414742030,Blank1,Blank1,F_banpakuense1,807.5276968,7657.114315,1534.662162,1029,971,888,3
