Hash,sample1,sample2,sample3,t0,t1,t2,t0_Area,t1_Area,t2_Area,Total
-1636380540,C_lactis3,C_lactis6,F_ginsengiterrae,865.6625767,4544.676836,3226.982036,815,885,835,3
-1620069854,C_lactis1,M_kyungheense,RP1,713.1576087,1709.589382,1735.827933,1104,923,895,3
-1623565001,C_lactis5,P_monteilii1,P_mosselii,691.7026532,874.9118825,822.9474412,1093,749,723,3
-1651526177,EA,F_banpakuense2,F_banpakuense2,716.2357143,,956.7014388,700,,834,3
-1650361128,F_ginsengiterrae,P_putida2,RP1,722.3424125,,836.4371859,771,,398,3
-1653856275,C_lactis5,L_macroides,M_kyungheense,738.0121145,4955.220217,2551.578523,908,831,745,3
-1652691226,C_lactis1,P_monteilii1,P_putida3,762.9236111,,844.2988792,720,,803,3
-1656186373,C_lactis5,C_lactis6,P_koreensis2,751.1218543,1297.449482,1028.652602,755,772,711,3
-1639875687,F_banpakuense2,P_mosselii,S_rhizophila,754.1677778,979.2007212,934.6132813,900,832,768,3
-1638710638,F_ginsengiterrae,P_monteilii2,P_putida3,750.5128779,1023.604167,901.0931436,893,816,773,3
-1642205785,C_lactis1,C_lactis3,C_lactis5,780.50783,5262.103679,3960.658711,894,897,838,3
-1641040736,M_kyungheense,Mono1,P_putida3,745.7973568,1493.107639,1261.070545,681,864,808,3
-1644535883,L_macroides,P_koreensis2,P_mosselii,745.4443255,1030.328321,947.2672176,934,798,726,3
-1643370834,C_lactis7,F_ginsengiterrae,P_putida2,773.5765661,978.3577332,877.8895859,862,847,797,3
-1646865981,P_koreensis2,P_monteilii1,S_rhizophila,759.3878143,1019.275822,910.6861314,1034,852,822,3
-1645700932,M_kyungheense,P_koreensis1,P_simiae,744.124031,1118.507813,944.7375887,903,896,846,3
-1593273727,L_macroides,P_mosselii,P_putida3,771.5492802,903.5533333,927.5762712,903,450,472,3
-1592108678,Blank1,C_lathyri2,S_rhizophila,815.9861111,5422.624434,3693.068886,936,884,871,3
-1595603825,Gh38,P_corrugata,P_koreensis2,765.1954766,1306.683805,1200.247657,619,778,747,3
-1594438776,C_lactis6,Mono1,S_rhizophila,757.2993348,1702.02027,1533.654015,902,740,685,3
-1596768874,C_lactis1,F_banpakuense1,P_putida1,710.8327722,1774.022814,1729.875817,891,1052,1071,3
-1589778580,C_lactis3,P_monteilii2,P_putida1,724.2160169,843.0410557,837.252443,949,682,614,3
-1611914511,EColi,P_corrugata,P_monteilii2,764.1571429,930.5972382,884.3757503,910,869,833,3
-1613079560,C_lactis6,C_lactis6,P_mosselii,731.6436931,,978.318306,769,,732,3
-1616574707,C_lactis4,M_kyungheense,P_mosselii,712.6806324,948.9096244,945.2882206,1265,852,798,3
-1615409658,C_lactis5,P_koreensis2,S_rhizophila,773.0942149,1034.258683,890.9570707,605,835,792,3
-1618904805,B_albus,L_macroides,P_mosselii,767.5946292,964.3956171,918.736646,782,867,805,3
-1602594119,P_mosselii,P_putida2,RP1,746.1974684,857.1356589,903.9018265,790,774,438,3
-1601429070,F_banpakuense1,P_corrugata,P_putida3,756.3015695,987.5546416,920.5796738,892,851,797,3
-1604924217,C_lactis7,P_koreensis1,P_simiae,726.7868852,1316.207859,1183.266164,915,967,928,3
-1603759168,C_lactis4,C_lactis6,P_monteilii1,715.5332527,1120.797933,1028.51074,827,871,838,3
-1607254315,E_cloacae2,M_kyungheense,Mono1,693.0891473,1378.086061,1452.501282,774,825,780,3
-1606089266,B_albus,C_lactis7,Mono1,737.0447284,,3350.35446,1252,,852,3
-1608419364,C_lactis1,C_lactis4,P_koreensis2,738.7088466,1054.571882,897.4856512,893,946,906,3
-1406865887,C_lactis1,EColi,Mono1,757.2131696,3541.022837,2538.74875,896,832,800,3
-1405700838,BI,Blank1,M_kyungheense,723.1997768,974.049238,975.7326853,896,853,823,3
-1398710544,F_banpakuense1,P_koreensis1,P_monteilii2,700.3015184,1137.924888,866.3429952,922,892,828,3
-1402205691,C_lactis4,Mono1,P_corrugata,692.9334862,1300.564252,1298.498783,872,856,822,3
-1404535789,Blank1,P_koreensis2,P_putida2,740.84447,879.3449074,836.4725415,868,864,783,3
-1425506671,EColi,F_banpakuense2,P_koreensis2,737.4515766,883.0186084,828.2044335,888,1236,1218,3
-1426671720,F_banpakuense1,Mono1,P_putida2,765.2578616,901.2538976,850.7454765,795,898,829,3
-1430166867,F_banpakuense1,P_putida1,P_putida2,767.3137045,,873.3674242,934,,264,3
-1429001818,B_albus,C_lactis6,M_kyungheense,754.0266371,1510.747653,1377.567127,901,852,797,3
-1432496965,C_lactis5,C_lactis6,P_corrugata,745.8394794,1054.142509,1043.198381,922,821,741,3
-1431331916,Blank1,C_lactis6,P_putida2,722.5174353,820.3860104,816.586014,889,772,715,3
-1418516377,Blank1,P_koreensis2,P_monteilii2,738.4694784,1011.252475,907.2111399,901,808,772,3
-1417351328,C_lactis5,M_kyungheense,P_putida3,721.9943883,893.6804734,827.612782,891,845,798,3
-1420846475,EA,M_kyungheense,Mono1,707.3995794,917.455914,961.5690045,951,930,884,3
-1419681426,C_lactis3,C_lathyri2,P_monteilii1,703.4853101,1026.06516,830.109116,919,752,724,3
-1376574613,F_banpakuense1,F_banpakuense2,P_putida3,719.1858407,,2275.122328,904,,842,3
-1375409564,Blank1,E_cloacae2,P_simiae,716.9135667,1122.557339,1253.360479,914,872,835,3
-1360263927,Blank1,P_putida1,P_putida2,726.2494279,1044.676709,817.7178153,874,863,769,3
-1359098878,C_lactis3,F_banpakuense1,P_koreensis2,730.7949062,1092.098105,926.4568047,746,897,845,3
-1362594025,C_lactis4,P_putida1,RP1,759.5026567,807.7060653,844.4792994,941,643,628,3
-1364924123,M_kyungheense,P_koreensis2,RP1,743.284153,794.4083333,824.9982993,915,600,588,3
-1363759074,C_lactis7,Mono1,P_mosselii,745.1820313,971.3662281,893.8751472,1280,912,849,3
-1367254221,P_putida1,RP1,S_rhizophila,724.1361607,804.3916811,835.6601423,896,577,562,3
-1388225103,L_macroides,P_corrugata,P_monteilii2,741.5400458,981.0974529,902.547836,874,903,878,3
-1387060054,C_lactis1,F_ginsengiterrae,S_rhizophila,750.0487805,1531.252695,1272.190773,738,835,802,3
-1390555201,C_lactis4,C_lactis7,C_lathyri2,743.9039548,3889.957077,3168.709988,885,862,831,3
-1389390152,F_banpakuense1,P_koreensis2,P_putida2,718.934375,853.3008037,822.9178922,960,871,816,3
-1392885299,Blank1,Blank1,C_lactis6,732.9838473,1257.636364,1126.948466,681,836,815,3
-1391720250,C_lactis4,M_kyungheense,P_putida2,721.4364261,946.1794286,845.517199,873,875,814,3
-1395215397,EA,E_cloacae2,F_banpakuense1,713.761578,1091.368586,1150.224178,1166,955,852,3
-1394050348,C_lathyri2,EA,RP1,693.4509583,1161.803089,1202.997487,887,777,796,3
-1378904711,EA,F_banpakuense1,M_kyungheense,722.552306,1143.496281,1093.546771,889,941,898,3
-1377739662,C_lactis3,M_kyungheense,S_rhizophila,701.0350877,5737.775711,2717.197005,912,914,868,3
-1381234809,F_banpakuense2,P_putida1,RP1,695.7647059,778.400703,772.2366864,935,569,507,3
-1483759121,B_albus,E_cloacae2,Mono1,676.1941639,1437.198773,1535.311258,891,815,755,3
-1482594072,L_macroides,L_macroides,P_putida2,706.6200873,956.3628842,1120.039409,916,846,812,3
-1486089219,C_lactis6,F_banpakuense1,P_koreensis2,699.6143498,,921.6280255,892,,785,3
-1488419317,C_lactis5,C_lactis7,P_putida2,689.8593407,842.5837104,813.5330073,910,884,818,3
-1487254268,Blank1,P_koreensis1,S_rhizophila,739.1409245,986.0280269,892.7446043,887,892,834,3
-1472108631,C_lactis6,M_kyungheense,P_koreensis2,779.290724,1120.2283,954.1374527,884,841,793,3
-1474438729,F_banpakuense1,RP1,S_rhizophila,708.9808774,1470.756919,1768.574051,889,831,817,3
-1476768827,C_lactis5,C_lathyri2,P_simiae,705.7187911,1082.79521,942.1414141,761,835,792,3
-1479098925,C_lactis3,C_lactis6,M_kyungheense,705.9116071,1577.722154,1302.473752,1120,817,781,3
-1477933876,C_lactis1,C_lactis6,F_banpakuense1,734.6131687,4762.195628,3106.671217,972,915,879,3
-1500069807,C_lactis3,EA,P_corrugata,738.3204601,960.9003215,931.4192982,1217,622,570,3
-1498904758,P_putida3,RP1,RP1,696.6201923,793.227758,815.3722222,832,562,540,3
-1501234856,Blank1,C_lathyri2,F_ginsengiterrae,741.5098039,4638.06113,2303.063647,1224,867,817,3
-1504730003,F_banpakuense1,P_corrugata,P_koreensis2,700.4600232,1088.557208,1009.177033,863,874,836,3
-1503564954,C_lactis1,Gh38,P_corrugata,689.3478819,1087.39781,995.7180501,779,822,759,3
-1497739709,C_lathyri2,F_ginsengiterrae,P_mosselii,722.5051078,1187.017316,1031.746753,881,462,462,3
-1496574660,M_kyungheense,P_corrugata,P_putida2,715.6636364,827.9291617,964.0613811,880,847,782,3
-1444147455,F_ginsengiterrae,M_kyungheense,P_koreensis2,726.4119138,895.5449804,908.1871728,789,767,764,3
-1442982406,C_lactis4,C_lathyri2,RP1,718.2377261,,3022.150432,774,,811,3
-1446477553,B_albus,Blank1,P_monteilii2,718.6141649,885.7469613,840.6442642,946,905,863,3
-1445312504,C_lactis6,P_mosselii,P_putida1,724.6735135,974.810143,916.2726046,925,769,741,3
-1448807651,C_lactis3,Mono1,P_mosselii,738.3643411,947.1416667,892.8644501,903,840,782,3
-1447642602,L_macroides,M_kyungheense,P_monteilii1,706.6533181,1006.98692,931.2825279,874,841,807,3
-1451137749,Blank1,P_mosselii,P_putida2,727.9682875,829.0598291,824.7945736,946,819,774,3
-1449972700,C_lactis5,Gh38,P_monteilii1,737.7680085,,2423.332268,944,,939,3
-1434827063,Blank1,F_banpakuense1,P_putida1,745.3344408,856.4240102,825.4021888,903,783,731,3
-1433662014,P_mosselii,P_putida2,S_rhizophila,664.7562929,863.2868217,842.0524138,874,774,725,3
-1437157161,Blank1,M_kyungheense,P_putida3,703.17206,984.1787659,908.2319925,1267,1102,1069,3
-1435992112,C_lactis7,P_koreensis2,P_monteilii1,688.0112486,999.7702564,822.6666667,889,975,945,3
-1441817357,Blank1,P_simiae,S_rhizophila,685.2467105,1603.949133,1659.563855,912,865,830,3
-1462788239,BI,C_lactis3,P_putida3,707.921978,806.3541667,766.2944039,910,864,822,3
-1455797945,C_lathyri2,F_banpakuense2,P_putida3,690.0934579,806.3434856,789.9446254,856,591,614,3
-1454632896,C_lactis6,F_banpakuense1,P_putida2,694.6216561,,784.4801027,785,,779,3
-1460458141,C_lactis7,P_koreensis2,P_putida3,713.4467849,882.3164693,812.5179606,902,929,863,3
-1459293092,C_lactis4,F_banpakuense1,L_macroides,708.6692913,3840.506897,2031.643365,762,870,844,3
-1257739615,F_banpakuense1,F_banpakuense2,P_putida2,736.253915,851.8478501,809.8016432,894,907,852,3
-1256574566,Blank1,F_banpakuense1,P_koreensis2,682.5941176,1063.433447,923.4600484,680,879,826,3
-1260069713,C_lactis5,P_monteilii2,P_putida2,729.8248649,,847.3058542,925,,837,3
-1258904664,C_lactis7,F_banpakuense2,P_mosselii,721.1486339,915.8243534,875.0069686,915,928,861,3
-1262399811,F_banpakuense1,P_mosselii,S_rhizophila,711.2894144,960.5168409,886.421508,888,861,809,3
-1261234762,Blank1,Blank1,F_banpakuense2,725.1112347,5675.682424,3329.125307,899,825,814,3
-1263564860,Blank1,C_lactis3,P_mosselii,709.9170404,939.8978622,881.0178799,892,842,783,3
-1248419223,C_lactis3,Mono1,P_corrugata,702.6760405,1207.335609,1173.289286,889,879,840,3
-1247254174,F_banpakuense2,P_koreensis2,P_putida3,723.7111111,1044.788462,988.442623,675,884,854,3
-1250749321,Blank1,C_lathyri2,P_koreensis2,668.2801303,964.2664399,853.5939759,921,882,830,3
-1249584272,B_albus,Mono1,P_putida1,669.3220524,871.319242,801.8846154,916,686,650,3
-1253079419,P_monteilii1,P_putida2,P_simiae,713.1714801,870.376652,780.2200684,1108,908,877,3
-1251914370,F_banpakuense2,P_koreensis2,P_monteilii2,704.4889868,883.912892,780.7380383,908,861,836,3
-1283370693,Blank1,F_ginsengiterrae,Mono1,664.1174968,1030.185654,1334.083223,783,711,757,3
-1282205644,Blank1,F_banpakuense1,Mono1,677.8738128,5353.303073,2851.197869,737,716,657,3
-1267060007,F_banpakuense1,M_kyungheense,P_koreensis2,702.0967742,929.9505618,879.4519704,899,890,812,3
-1265894958,C_lactis5,C_lactis7,F_banpakuense1,707.1691094,3843.513043,2914.915116,887,920,860,3
-1269390105,B_albus,F_banpakuense2,P_putida2,705.7877412,857.2070875,804.4591716,881,903,845,3
-1268225056,Blank1,C_lactis3,F_banpakuense2,691.2423556,6097.320728,3024.404056,883,714,641,3
-1271720203,C_lactis4,F_ginsengiterrae,Mono1,775.3052147,5039.259172,2560.779828,652,845,813,3
-1274050301,C_lactis5,C_lathyri2,EA,719.1638362,905.9085903,925.532634,1001,908,858,3
-1272885252,C_lathyri2,P_putida3,P_putida3,716.2949947,861.5089087,810.941736,939,898,841,3
-1220458047,C_lactis4,C_lathyri2,L_macroides,736.1284916,7454.276146,4164.507879,895,851,825,3
-1219292998,C_lactis3,F_banpakuense1,F_banpakuense2,709.9296875,4671.510932,3041.04,896,869,850,3
-1222788145,C_lactis1,Mono1,P_putida1,716.9250559,855.7899761,817.1096224,894,838,821,3
-1221623096,P_putida2,P_putida2,S_rhizophila,719.5156951,804.8546798,788.5125828,892,812,755,3
-1225118243,B_albus,C_lactis3,M_kyungheense,674.9176334,5285.766055,2655.229489,862,872,841,3
-1227448341,EA,F_ginsengiterrae,S_rhizophila,683.1481043,861.192436,883.4336493,844,899,844,3
-1226283292,C_lactis6,P_monteilii2,P_putida3,679.6333333,838.7611778,777.8439636,930,917,878,3
-1211137655,C_lactis4,C_lactis4,Mono1,702.7368421,3746.307058,3007.634775,627,1091,1087,3
-1209972606,C_lactis1,C_lactis1,P_corrugata,677.4149512,1136.576471,1037.909429,923,850,806,3
-1241428929,F_banpakuense1,P_corrugata,P_mosselii,671.1517241,782.8368545,947.625,870,852,632,3
-1240263880,F_banpakuense1,RP1,S_rhizophila,670.1378132,1330.83105,1387.49919,878,657,617,3
-1243759027,C_lactis4,P_koreensis2,P_monteilii1,666.7631874,,805.4066587,891,,841,3
-1242593978,C_lathyri2,F_banpakuense2,Gh38,693.3059618,952.4722222,832.6364749,889,864,817,3
-1246089125,C_lactis4,C_lathyri2,P_putida3,709.2809473,829.9920725,785.4537713,929,883,822,3
-1244924076,Blank1,C_lactis3,F_banpakuense1,718.603624,6080.070238,2743.649057,883,840,795,3
-1228613390,C_lactis5,Mono1,P_mosselii,722.8742072,1165.146746,1067.377358,946,845,848,3
-1232108537,C_lactis7,EA,P_putida2,721.9751082,1316.709178,831.9009688,924,839,929,3
-1230943488,C_lactis5,C_lactis6,P_koreensis2,718.2462173,949.3162901,831.1334165,727,841,802,3
-1234438635,C_lactis5,Gh38,P_mosselii,744.2169077,910.2564103,857.0957592,899,780,731,3
-1233273586,B_albus,P_corrugata,S_rhizophila,741.7477273,1466.123337,1328.212567,880,827,748,3
-1236768733,F_banpakuense1,RP1,S_rhizophila,691.2379085,1357.659574,1338.640048,765,846,839,3
-1235603684,Mono1,P_putida2,S_rhizophila,694.4517088,841.087007,782.1307028,673,862,811,3
-1332302751,Blank1,L_macroides,P_monteilii2,673.2981595,834.6380952,785.7051443,815,840,797,3
-1331137702,C_lactis1,C_lactis5,P_monteilii2,700.978771,2364.208743,2336.849598,895,915,871,3
-1334632849,EA,M_kyungheense,P_simiae,686.0821918,806.5450292,828.2326169,876,855,791,3
-1333467800,F_banpakuense2,P_monteilii1,S_rhizophila,685.1234568,1014.963441,891.1189427,648,930,908,3
-1335797898,B_albus,C_lactis6,EA,676.4718714,826.4203209,830.7240185,871,935,866,3
-1329972653,C_lactis4,E_cloacae2,P_koreensis2,662.0737705,,783.3234917,854,,779,3
-1328807604,C_lactis5,P_koreensis2,P_monteilii2,645.9689234,1138.451912,778.2575558,901,863,761,3
-1350943535,C_lactis6,C_lactis6,EColi,690.5065646,1223.697479,1164.936948,914,833,793,3
-1349778486,C_lactis5,P_koreensis2,P_putida2,683.1365796,4478.442522,799.2232497,842,809,757,3
-1353273633,C_lactis7,C_lathyri2,P_putida2,701.2275078,841.0248307,782.3882064,967,886,814,3
-1352108584,B_albus,C_lactis7,L_macroides,681.8462838,7496.445509,3235.243312,592,835,785,3
-1355603731,E_cloacae2,P_koreensis2,P_koreensis2,706.5615213,878.8493317,870.1238825,894,823,783,3
-1354438682,C_lactis7,F_banpakuense2,P_koreensis2,689.4946004,945.3405405,827.4908046,926,925,870,3
-1357933829,C_lactis5,Mono1,P_mosselii,658.3791523,,1149.295537,873,,829,3
-1356768780,C_lactis5,F_banpakuense1,Mono1,690.599359,5096.470326,2953.228296,936,674,622,3
-1341623143,C_lactis7,C_lathyri2,P_putida2,693.8695652,878.6459555,798.5276753,897,853,813,3
-1340458094,M_kyungheense,Mono1,P_mosselii,705.3136819,910.8480097,865.7020725,899,829,772,3
-1342788192,BI,F_banpakuense2,F_banpakuense2,690.2275132,942.4006568,942.0174825,945,609,572,3
-1346283339,B_albus,C_lactis6,S_rhizophila,744.6340136,1424.842667,1225.535565,735,750,717,3
-1345118290,BI,BI,P_simiae,682.1855524,760.5509761,753.9798206,706,922,892,3
-1348613437,C_lactis3,RP1,S_rhizophila,675.1800487,1281.063321,1504.747331,822,837,843,3
-1293856134,F_ginsengiterrae,P_mosselii,P_putida1,677.9753521,819.2174515,755.9066667,852,722,675,3
-1288030889,F_banpakuense1,Mono1,P_putida3,659.0412621,778.6732102,730.1276332,824,866,807,3
-1286865840,Blank1,Mono1,P_monteilii1,646.0759777,5839.45,995.5023923,895,860,836,3
-1290360987,C_lactis7,Gh38,P_koreensis2,646.5413271,938.0931538,830.1505376,859,891,837,3
-1289195938,C_lathyri2,F_banpakuense2,Gh38,691.6248562,1233.033533,2949.134034,869,835,761,3
-1292691085,C_lactis7,P_koreensis1,P_simiae,690.6921323,1040.02854,922.3494687,877,911,847,3
-1313661967,F_ginsengiterrae,Mono1,P_mosselii,675.9473684,1285.864407,1136.537794,912,826,807,3
-1312496918,P_mosselii,P_putida2,P_simiae,688.5061856,828.3796193,803.8988235,970,893,850,3
-1315992065,Blank1,C_lactis4,E_cloacae2,656.6783115,1211.817204,1339.594148,687,837,786,3
-1314827016,C_lactis6,P_putida2,S_rhizophila,686.8773903,1474.387528,1510.100565,889,898,885,3
-1318322163,C_lactis1,F_banpakuense1,P_putida3,764.9398496,843.2847896,777.4496036,931,927,883,3
-1317157114,C_lactis4,P_mosselii,P_putida1,693.8745946,990.7287105,923.4664269,925,822,834,3
-1320652261,C_lactis3,C_lactis5,F_banpakuense2,691.7482759,4638.581907,2620.675427,870,818,761,3
-1319487212,C_lactis6,EA,P_putida1,696.7319098,837.2382671,879.6998689,843,831,763,3
-1304341575,E_cloacae2,F_banpakuense2,Mono1,700.4523256,1257.881232,1268.396197,860,682,631,3
-1306671673,P_corrugata,P_monteilii2,S_rhizophila,647.9674267,834.2034806,777.013986,921,747,715,3
-1305506624,EA,P_mosselii,P_putida2,665.7227074,809.7996965,805.5921788,916,659,537,3
-1309001771,Blank1,Blank1,P_simiae,668.4047351,1224.667836,851.9684947,887,855,857,3
-1311331869,EColi,P_putida3,P_putida3,655.6098131,745.4325638,668.9951535,856,823,619,3
-1115603637,F_ginsengiterrae,P_corrugata,P_koreensis2,586.4974958,1110.918994,1040.45098,599,358,204,3
-1099292951,M_kyungheense,P_mosselii,P_simiae,619.2751572,919.349892,835,636,463,214,3
-1098127902,C_lactis4,E_cloacae2,S_rhizophila,609.1984231,1481.835616,1291.003841,761,219,781,3
-1101623049,C_lactis6,Mono1,P_koreensis2,614.2135642,1050.412178,862.1141304,693,427,184,3
-1100458000,P_mosselii,P_mosselii,P_putida2,664.202139,892.381295,876.8092105,935,278,152,3
-1103953147,C_lactis6,F_banpakuense2,P_mosselii,647.6508876,981.6223958,908.8439306,676,384,173,3
-1102788098,C_lactis7,EA,F_ginsengiterrae,631.5006536,1105.169753,1108.189557,765,324,881,3
-1105118196,F_banpakuense1,P_putida1,P_putida3,660.2367491,819.7514124,774.5394737,849,177,836,3
-1127254127,C_lactis5,E_cloacae2,F_ginsengiterrae,678.696756,1436.411111,1406.158522,709,360,839,3
-1126089078,Mono1,P_monteilii2,P_mosselii,629.7256236,1406.222678,977.9505062,882,732,889,3
-1129584225,B_albus,C_lactis6,C_lactis6,695.3676056,1392.555911,1215.979618,710,313,785,3
-1128419176,C_lactis4,EA,P_corrugata,673.2188797,847.3009709,861.8622449,964,103,784,3
-1131914323,C_lactis1,EColi,P_koreensis2,650.329912,849.254491,752.5072816,682,334,824,3
-1130749274,C_lactis1,EColi,P_monteilii1,652.8679245,818.4976359,746.6068376,901,846,819,3
-1133079372,C_lactis5,E_cloacae2,P_putida1,664.6266667,1667.397436,1190.006812,825,234,734,3
-1117933735,C_lactis5,Gh38,P_corrugata,623.8434343,1342.983607,1133.918195,792,244,709,3
-1072496824,B_albus,Blank1,M_kyungheense,692.3844884,,,606,,,3
-1074826922,Blank1,C_lathyri2,P_putida3,730.5732689,942.7808896,,621,1214,,3
-1065506530,B_albus,Blank1,C_lactis6,718.8319058,,1294.205314,934,,828,3
-1093467706,B_albus,C_lactis5,P_corrugata,693.6159737,,1040.507853,914,,764,3
834617913,Blank1,C_lactis3,C_lactis3,753.2529762,5946.114679,3465.264671,672,872,835,3
829957717,L_macroides,P_mosselii,P_putida2,738.9767442,887.7022274,849.8242574,946,853,808,3
806656737,C_lactis4,EColi,F_ginsengiterrae,745.3161157,3351.681818,1873.653747,968,792,774,3
785685855,C_lactis7,C_lathyri2,E_cloacae2,757.0497512,,1523.162667,603,,750,3
789181002,C_lactis6,Mono1,P_mosselii,708.5049834,1693.794574,1457.665301,602,774,732,3
784520806,Blank1,C_lactis5,Mono1,739.6187335,6603.848821,3773.786687,758,721,661,3
783355757,C_lactis4,P_corrugata,P_putida2,747.8353659,1021.075741,928.6488294,984,911,897,3
795006247,C_lactis3,M_kyungheense,P_koreensis2,729.7734807,1075.55594,941.5321993,905,867,823,3
797336345,B_albus,C_lactis5,P_putida3,759.1310734,875.372035,830.3466667,885,801,750,3
790346051,C_lactis3,P_monteilii1,P_putida2,749.8685048,864.9367232,827.9228972,943,885,856,3
792676149,C_lactis4,F_banpakuense1,F_ginsengiterrae,758.8257403,4596.975904,2910.115427,878,913,901,3
768210120,C_lactis1,EColi,P_monteilii1,741.5132114,909.7836257,819.1269841,984,855,819,3
770540218,C_lactis5,P_corrugata,P_putida2,739.8148959,1039.70045,901.1329412,913,888,850,3
769375169,C_lactis1,Gh38,S_rhizophila,690.3616279,6213.440905,2893.802102,860,1193,1142,3
772870316,C_lathyri2,L_macroides,P_koreensis2,724.7927032,,,603,,,3
748404287,B_albus,Blank1,F_banpakuense2,737.534846,2716.742268,1820.890859,617,776,733,3
751899434,EColi,Mono1,P_corrugata,752.1178248,1202.06317,1139.472772,993,839,808,3
750734385,Mono1,Mono1,P_putida3,773.2529644,1289.937902,1130.399554,1012,934,896,3
744909140,C_lactis1,C_lactis3,RP1,772.677116,1475.125993,1497.513326,957,881,863,3
743744091,C_lactis5,F_banpakuense2,P_simiae,754.7120902,962.4538376,897.3509174,976,899,872,3
747239238,Blank1,C_lactis5,P_koreensis2,747.7216066,1000.702703,910.9056373,722,851,816,3
746074189,C_lactis3,M_kyungheense,P_putida1,759.5728953,940.8114856,882.2025974,974,801,770,3
758889728,EA,P_monteilii1,P_simiae,752.8529412,897.2054455,884.4824903,986,808,771,3
760054777,F_banpakuense2,P_mosselii,RP1,764.2315369,861.5209581,874.9642325,1002,668,671,3
753064483,F_banpakuense2,P_koreensis1,RP1,750.8582251,958.8631319,901.4097311,924,811,781,3
740248944,Blank1,Blank1,Mono1,703.9124797,,,617,,,3
741413993,C_lactis6,P_mosselii,P_putida2,736.1579779,911.0829876,890.5553892,633,723,668,3
735588748,Blank1,RP1,RP1,733.6527633,1294.728643,1412.143416,959,796,767,3
734423699,Mono1,P_mosselii,P_putida2,755.729927,1379.053215,1183.983607,959,902,793,3
737918846,C_lactis4,P_corrugata,P_monteilii1,734.5185185,1069.001643,994.6828859,918,1217,1192,3
736753797,C_lactis4,C_lactis6,P_corrugata,725.8050761,1302.119679,1234.065323,985,1245,1240,3
712287768,P_corrugata,P_corrugata,P_koreensis2,750.5750252,1135.691796,1099.311137,993,902,871,3
713452817,E_cloacae2,F_banpakuense1,M_kyungheense,802.2761341,1405.748927,1639.621145,1014,932,908,3
707627572,C_lactis4,C_lactis6,Mono1,769.6210938,1684.440171,1588.834812,1024,936,902,3
706462523,Blank1,C_lactis6,F_banpakuense1,751.0032189,1868.326226,1561.344565,932,938,920,3
708792621,B_albus,C_lactis4,P_koreensis2,775.7309804,1086.715042,908.0809313,1275,944,902,3
688986788,Blank1,P_mosselii,P_putida2,725.9967427,871.9405594,,614,572,,3
702967376,M_kyungheense,Mono1,P_putida1,762.0230126,931.7124682,933.077551,956,786,735,3
701802327,C_lactis4,C_lactis7,P_corrugata,740.2862986,1117.501096,1273.50171,978,912,877,3
705297474,Blank1,P_mosselii,P_putida1,766.9969481,936.0159817,901.4421535,983,876,873,3
704132425,C_lactis6,Mono1,Mono1,776.5457227,,3687.931973,1017,,882,3
698307180,P_corrugata,P_putida2,P_putida2,735.7633197,889.6727623,868.0826772,976,1039,1016,3
697142131,EColi,F_banpakuense1,M_kyungheense,750.5926295,3368.132584,2103.269932,1004,890,878,3
700637278,P_monteilii1,P_simiae,P_simiae,747.9530055,958.408998,888.0705263,915,978,950,3
673841151,B_albus,EA,P_corrugata,753.9349754,961.2210648,983.289801,1015,864,804,3
658695514,E_cloacae2,M_kyungheense,Mono1,726.2634352,,2022.993007,949,,715,3
657530465,C_lactis4,C_lactis4,P_putida2,751.8139303,903.3793103,859.5282309,1005,870,797,3
651705220,C_lactis5,Mono1,S_rhizophila,748.9708333,7003.189964,3341.349246,720,837,796,3
650540171,C_lactis3,P_corrugata,P_koreensis2,738.3141092,,1041.779582,971,,862,3
654035318,C_lactis3,P_monteilii2,RP1,870.8044619,973.0511628,972.5320435,762,860,827,3
652870269,E_cloacae2,F_banpakuense1,P_putida3,732.7194389,1026.116522,967.4674868,998,1150,1138,3
665685808,Blank1,F_ginsengiterrae,M_kyungheense,726.2943925,1721.819415,1393.893319,856,958,928,3
664520759,C_lathyri2,F_banpakuense1,F_banpakuense2,797.731569,5627.995575,2847.528409,1058,904,880,3
666850857,Blank1,Gh38,P_putida3,785.314257,1957.267296,1881.890542,996,954,941,3
642384828,C_lactis3,P_corrugata,P_putida3,710.1303441,5625.709507,1064.516539,959,568,786,3
641219779,C_lactis3,C_lathyri2,F_ginsengiterrae,700.8463918,1008.841004,1523.657817,970,717,678,3
644714926,Blank1,C_lactis7,P_corrugata,739.8926674,1121.753477,1112.549451,941,791,728,3
643549877,C_lactis6,M_kyungheense,P_mosselii,743.8050109,,1107.541872,918,,203,3
1215588936,B_albus,C_lactis7,Mono1,737.3669924,4161.41105,3097.384793,921,905,868,3
1214423887,C_lathyri2,E_cloacae2,P_simiae,730.1787176,870.0936455,856.0665888,733,897,856,3
1217919034,P_mosselii,P_simiae,RP1,758.0067265,935.8244552,916.1632156,892,826,821,3
1216753985,C_lactis1,C_lactis4,F_ginsengiterrae,755.7922756,1760.376356,1468.420225,958,922,890,3
1210928740,C_lactis6,EColi,S_rhizophila,741.18561,1271.126398,1057.347477,959,894,872,3
1226074377,B_albus,P_monteilii1,P_putida3,847.8438178,958.4135338,918.5875139,922,931,897,3
1219084083,C_lactis3,Gh38,RP1,851.2465753,1390.86295,1636.245573,949,861,847,3
